lon,lat,eastVel,northVel,eastSig,northSig,corr,other1,tog,name,upVel,upSig,eastAdj,northAdj,upAdj,
247.591,40.337,-3.308,1.224,0.72,0.62,0,161,1,"V175_GPS  ",0,1,0,0,0,
247.59,53.565,1.977,-0.145,0.196,0.343,0,2,1,"C301_GPS  ",0,1,0,0,0,
247.577,42.855,-2.321,0.221,0.412,0.418,-0.024,164,1,"POCR_GPS  ",0,1,0,0,0,
247.572,40.474,-2.568,1.224,0.435,0.438,0,161,1,"P115_GPS  ",0,1,0,0,0,
247.568,42.866,-2.151,0.413,0.335,0.269,0,164,1,"IDPO_GPS  ",0,1,0,0,0,
269.515,37.845,0.203,1.366,0.208,0.244,0,2,1,"MACC_GPS  ",0,1,0,0,0,
269.523,39.665,0.074,1.257,0.644,0.701,0,2,1,"WNCI_GPS  ",0,1,0,0,0,
269.532,30.513,-0.135,1.267,0.205,0.214,0,2,1,"HAMM_GPS  ",0,1,0,0,0,
247.547,34.522,-0.747,2.908,2.7,3,0.043,2,1,"SENA_GPS  ",0,1,0,0,0,
247.545,35.342,-1.809,2.518,0.222,0.206,0,2,1,"FERN_GPS  ",0,1,0,0,0,
358.549,50.931,18.528,-6.679,0.272,0.29,0,1,1,"OSHQ_GPS  ",0,1,0,0,0,
