interiorLon,interiorLat,eulerLon,eulerLonSig,eulerLat,eulerLatSig,rotationRate,rotationRateSig,rotationInfo,aprioriTog,other1,other2,other3,other4,other5,other6,name,
237.708,37.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sanfrancisco            ",
142.136,39.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sanriku                 ",
103.658,36.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"south_of_haiyuan        ",
101.461,26.37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"southeast_01            ",
27.205,35.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"southeast_Aegean        ",
14.828,36.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"southeastern_Sicily     ",
97.945,21.528,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"southernmost_sliver     ",
36.062,35.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syria                   ",
135.12,35.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tottori                 ",
13.279,43.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"urbino                  ",
233.903,49.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"vancouver               ",
241.275,38.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wassuk                  ",
83.663,39.281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"western_tarim           ",
241.75,40.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wnv                     ",
136.461,35.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yoro                    ",

